Lage;Zeitpunkt der Messung;Wochentag;Fußgänger insgesamt;Temperatur in ºc;Wetterlage;Fußgänger insgesamt Richtung Neumarkt;Fußgänger insgesamt Richtung Neuer Wall;Erwachsene;Kinder;Erwachsene Richtung Neumarkt;Erwachsene Richtung Neuer Wall;Kinder Richtung Neumarkt;Kinder Richtung Neuer Wall
Steinstraße, Moers;2022-07-01 00:00:00 +0200;Friday;8;15;rain;;5;3;8;0;5;3;0
Steinstraße, Moers;2022-07-01 01:00:00 +0200;Friday;5;15;rain;;4;1;5;0;4;1;0
Steinstraße, Moers;2022-07-01 02:00:00 +0200;Friday;2;14;rain;;1;1;2;0;1;1;0
Steinstraße, Moers;2022-07-01 03:00:00 +0200;Friday;2;14;rain;;0;2;2;0;0;2;0
Steinstraße, Moers;2022-07-01 04:00:00 +0200;Friday;9;14;cloudy;;1;8;9;0;1;8;0
Steinstraße, Moers;2022-07-01 05:00:00 +0200;Friday;15;14;cloudy;;11;4;15;0;11;4;0
Steinstraße, Moers;2022-07-01 06:00:00 +0200;Friday;71;13;cloudy;;39;32;71;0;39;32;0
Steinstraße, Moers;2022-07-01 07:00:00 +0200;Friday;105;14;partly-cloudy-day;;52;53;103;2;52;51;0
Steinstraße, Moers;2022-07-01 08:00:00 +0200;Friday;351;15;cloudy;;186;165;336;15;179;157;7
Steinstraße, Moers;2022-07-01 09:00:00 +0200;Friday;843;15;cloudy;;446;397;810;33;424;386;22
Steinstraße, Moers;2022-07-01 10:00:00 +0200;Friday;1414;16;cloudy;;718;696;1371;43;694;677;24
Steinstraße, Moers;2022-07-01 11:00:00 +0200;Friday;1897;18;cloudy;;976;921;1824;73;930;894;46
Steinstraße, Moers;2022-07-01 12:00:00 +0200;Friday;1925;19;cloudy;;967;958;1854;71;930;924;37
Steinstraße, Moers;2022-07-01 13:00:00 +0200;Friday;1617;20;partly-cloudy-day;;778;839;1550;67;740;810;38
Steinstraße, Moers;2022-07-01 14:00:00 +0200;Friday;1526;22;partly-cloudy-day;;758;768;1462;64;729;733;29
Steinstraße, Moers;2022-07-01 15:00:00 +0200;Friday;1454;22;partly-cloudy-day;;713;741;1396;58;680;716;33
Steinstraße, Moers;2022-07-01 16:00:00 +0200;Friday;1507;22;partly-cloudy-day;;750;757;1442;65;714;728;36
Steinstraße, Moers;2022-07-01 17:00:00 +0200;Friday;1446;22;partly-cloudy-day;;730;716;1382;64;697;685;33
Steinstraße, Moers;2022-07-01 18:00:00 +0200;Friday;1105;23;partly-cloudy-day;;582;523;1064;41;561;503;21
Steinstraße, Moers;2022-07-01 19:00:00 +0200;Friday;429;22;partly-cloudy-day;;203;226;422;7;199;223;4
Steinstraße, Moers;2022-07-01 20:00:00 +0200;Friday;237;21;partly-cloudy-day;;121;116;232;5;120;112;1
Steinstraße, Moers;2022-07-01 21:00:00 +0200;Friday;203;20;partly-cloudy-day;;94;109;198;5;91;107;3
Steinstraße, Moers;2022-07-01 22:00:00 +0200;Friday;163;18;clear-night;;63;100;160;3;62;98;1
Steinstraße, Moers;2022-07-01 23:00:00 +0200;Friday;96;17;clear-night;;39;57;95;1;39;56;0
Steinstraße, Moers;2022-07-02 00:00:00 +0200;Saturday;28;16;clear-night;;15;13;28;0;15;13;0
Steinstraße, Moers;2022-07-02 01:00:00 +0200;Saturday;18;15;clear-night;;4;14;17;1;4;13;0
Steinstraße, Moers;2022-07-02 02:00:00 +0200;Saturday;13;14;clear-night;;2;11;13;0;2;11;0
Steinstraße, Moers;2022-07-02 03:00:00 +0200;Saturday;9;13;clear-night;;3;6;9;0;3;6;0
Steinstraße, Moers;2022-07-02 04:00:00 +0200;Saturday;7;12;clear-night;;2;5;7;0;2;5;0
Steinstraße, Moers;2022-07-02 05:00:00 +0200;Saturday;11;13;clear-night;;6;5;11;0;6;5;0
Steinstraße, Moers;2022-07-02 06:00:00 +0200;Saturday;16;12;clear-day;;12;4;16;0;12;4;0
Steinstraße, Moers;2022-07-02 07:00:00 +0200;Saturday;63;13;clear-day;;36;27;62;1;36;26;0
Steinstraße, Moers;2022-07-02 08:00:00 +0200;Saturday;100;16;clear-day;;51;49;98;2;50;48;1
Steinstraße, Moers;2022-07-02 09:00:00 +0200;Saturday;391;18;clear-day;;203;188;380;11;198;182;5
Steinstraße, Moers;2022-07-02 10:00:00 +0200;Saturday;1058;20;clear-day;;545;513;1025;33;527;498;18
Steinstraße, Moers;2022-07-02 11:00:00 +0200;Saturday;1771;22;clear-day;;909;862;1698;73;861;837;48
Steinstraße, Moers;2022-07-02 12:00:00 +0200;Saturday;2060;23;partly-cloudy-day;;1057;1003;1981;79;1014;967;43
Steinstraße, Moers;2022-07-02 13:00:00 +0200;Saturday;1907;23;partly-cloudy-day;;964;943;1841;66;924;917;40
Steinstraße, Moers;2022-07-02 14:00:00 +0200;Saturday;1871;24;partly-cloudy-day;;962;909;1800;71;918;882;44
Steinstraße, Moers;2022-07-02 15:00:00 +0200;Saturday;1784;25;partly-cloudy-day;;905;879;1721;63;870;851;35
Steinstraße, Moers;2022-07-02 16:00:00 +0200;Saturday;1574;26;partly-cloudy-day;;799;775;1493;81;754;739;45
Steinstraße, Moers;2022-07-02 17:00:00 +0200;Saturday;1208;26;partly-cloudy-day;;635;573;1159;49;605;554;30
Steinstraße, Moers;2022-07-02 18:00:00 +0200;Saturday;766;27;partly-cloudy-day;;399;367;732;34;375;357;24
Steinstraße, Moers;2022-07-02 19:00:00 +0200;Saturday;305;26;partly-cloudy-day;;145;160;295;10;142;153;3
Steinstraße, Moers;2022-07-02 20:00:00 +0200;Saturday;285;26;partly-cloudy-day;;153;132;276;9;149;127;4
Steinstraße, Moers;2022-07-02 21:00:00 +0200;Saturday;276;24;partly-cloudy-day;;144;132;269;7;138;131;6
Steinstraße, Moers;2022-07-02 22:00:00 +0200;Saturday;219;22;partly-cloudy-night;;87;132;210;9;83;127;4
Steinstraße, Moers;2022-07-02 23:00:00 +0200;Saturday;130;21;partly-cloudy-night;;58;72;125;5;57;68;1
Steinstraße, Moers;2022-07-03 00:00:00 +0200;Sunday;58;19;partly-cloudy-night;;27;31;54;4;25;29;2
Steinstraße, Moers;2022-07-03 01:00:00 +0200;Sunday;38;18;partly-cloudy-night;;18;20;37;1;18;19;0
Steinstraße, Moers;2022-07-03 02:00:00 +0200;Sunday;27;18;partly-cloudy-night;;11;16;27;0;11;16;0
Steinstraße, Moers;2022-07-03 03:00:00 +0200;Sunday;3;17;partly-cloudy-night;;1;2;3;0;1;2;0
Steinstraße, Moers;2022-07-03 04:00:00 +0200;Sunday;3;16;partly-cloudy-night;;2;1;3;0;2;1;0
Steinstraße, Moers;2022-07-03 05:00:00 +0200;Sunday;6;16;partly-cloudy-night;;3;3;6;0;3;3;0
Steinstraße, Moers;2022-07-03 06:00:00 +0200;Sunday;8;15;partly-cloudy-day;;7;1;8;0;7;1;0
Steinstraße, Moers;2022-07-03 07:00:00 +0200;Sunday;25;16;partly-cloudy-day;;8;17;25;0;8;17;0
Steinstraße, Moers;2022-07-03 08:00:00 +0200;Sunday;44;18;partly-cloudy-day;;31;13;42;2;30;12;1
Steinstraße, Moers;2022-07-03 09:00:00 +0200;Sunday;97;20;partly-cloudy-day;;76;21;90;7;71;19;5
Steinstraße, Moers;2022-07-03 10:00:00 +0200;Sunday;219;22;partly-cloudy-day;;142;77;211;8;134;77;8
Steinstraße, Moers;2022-07-03 11:00:00 +0200;Sunday;237;23;partly-cloudy-day;;146;91;224;13;140;84;6
Steinstraße, Moers;2022-07-03 12:00:00 +0200;Sunday;318;24;partly-cloudy-day;;165;153;310;8;160;150;5
Steinstraße, Moers;2022-07-03 13:00:00 +0200;Sunday;320;25;partly-cloudy-day;;160;160;307;13;154;153;6
Steinstraße, Moers;2022-07-03 14:00:00 +0200;Sunday;357;26;partly-cloudy-day;;179;178;341;16;171;170;8
Steinstraße, Moers;2022-07-03 15:00:00 +0200;Sunday;468;26;partly-cloudy-day;;253;215;445;23;241;204;12
Steinstraße, Moers;2022-07-03 16:00:00 +0200;Sunday;424;27;partly-cloudy-day;;202;222;411;13;195;216;7
Steinstraße, Moers;2022-07-03 17:00:00 +0200;Sunday;335;24;partly-cloudy-day;;153;182;327;8;149;178;4
Steinstraße, Moers;2022-07-03 18:00:00 +0200;Sunday;311;24;partly-cloudy-day;;157;154;304;7;153;151;4
Steinstraße, Moers;2022-07-03 19:00:00 +0200;Sunday;217;24;partly-cloudy-day;;98;119;206;11;95;111;3
Steinstraße, Moers;2022-07-03 20:00:00 +0200;Sunday;176;23;clear-day;;65;111;172;4;62;110;3
Steinstraße, Moers;2022-07-03 21:00:00 +0200;Sunday;116;22;clear-day;;55;61;115;1;55;60;0
Steinstraße, Moers;2022-07-03 22:00:00 +0200;Sunday;71;20;clear-night;;33;38;71;0;33;38;0
Steinstraße, Moers;2022-07-03 23:00:00 +0200;Sunday;29;18;clear-night;;12;17;27;2;11;16;1
Steinstraße, Moers;2022-07-04 00:00:00 +0200;Monday;19;16;clear-night;;9;10;17;2;9;8;0
Steinstraße, Moers;2022-07-04 01:00:00 +0200;Monday;6;15;clear-night;;4;2;5;1;3;2;1
Steinstraße, Moers;2022-07-04 02:00:00 +0200;Monday;2;14;clear-night;;2;0;2;0;2;0;0
Steinstraße, Moers;2022-07-04 03:00:00 +0200;Monday;0;13;clear-night;;0;0;0;0;0;0;0
Steinstraße, Moers;2022-07-04 04:00:00 +0200;Monday;9;12;clear-night;;3;6;9;0;3;6;0
Steinstraße, Moers;2022-07-04 05:00:00 +0200;Monday;11;12;clear-night;;6;5;11;0;6;5;0
Steinstraße, Moers;2022-07-04 06:00:00 +0200;Monday;42;11;clear-day;;26;16;42;0;26;16;0
Steinstraße, Moers;2022-07-04 07:00:00 +0200;Monday;103;13;clear-day;;59;44;102;1;59;43;0
Steinstraße, Moers;2022-07-04 08:00:00 +0200;Monday;250;15;clear-day;;132;118;241;9;127;114;5
Steinstraße, Moers;2022-07-04 09:00:00 +0200;Monday;662;17;clear-day;;342;320;642;20;332;310;10
Steinstraße, Moers;2022-07-04 10:00:00 +0200;Monday;1251;20;clear-day;;625;626;1194;57;597;597;28
Steinstraße, Moers;2022-07-04 11:00:00 +0200;Monday;1545;21;partly-cloudy-day;;808;737;1465;80;756;709;52
Steinstraße, Moers;2022-07-04 12:00:00 +0200;Monday;1540;22;partly-cloudy-day;;770;770;1475;65;740;735;30
Steinstraße, Moers;2022-07-04 13:00:00 +0200;Monday;1527;23;partly-cloudy-day;;741;786;1486;41;720;766;21
Steinstraße, Moers;2022-07-04 14:00:00 +0200;Monday;1147;24;partly-cloudy-day;;601;546;1103;44;574;529;27
Steinstraße, Moers;2022-07-04 15:00:00 +0200;Monday;1419;25;partly-cloudy-day;;732;687;1348;71;693;655;39
Steinstraße, Moers;2022-07-04 16:00:00 +0200;Monday;1429;26;partly-cloudy-day;;715;714;1355;74;676;679;39
Steinstraße, Moers;2022-07-04 17:00:00 +0200;Monday;1286;24;partly-cloudy-day;;692;594;1228;58;656;572;36
Steinstraße, Moers;2022-07-04 18:00:00 +0200;Monday;959;25;partly-cloudy-day;;490;469;916;43;466;450;24
Steinstraße, Moers;2022-07-04 19:00:00 +0200;Monday;414;25;partly-cloudy-day;;207;207;406;8;201;205;6
Steinstraße, Moers;2022-07-04 20:00:00 +0200;Monday;186;24;partly-cloudy-day;;87;99;181;5;82;99;5
Steinstraße, Moers;2022-07-04 21:00:00 +0200;Monday;136;22;partly-cloudy-day;;48;88;136;0;48;88;0
Steinstraße, Moers;2022-07-04 22:00:00 +0200;Monday;87;21;partly-cloudy-night;;36;51;85;2;35;50;1
Steinstraße, Moers;2022-07-04 23:00:00 +0200;Monday;22;19;partly-cloudy-night;;11;11;22;0;11;11;0
Steinstraße, Moers;2022-07-05 00:00:00 +0200;Tuesday;16;17;clear-night;;11;5;15;1;10;5;1
Steinstraße, Moers;2022-07-05 01:00:00 +0200;Tuesday;1;17;partly-cloudy-night;;1;0;1;0;1;0;0
Steinstraße, Moers;2022-07-05 02:00:00 +0200;Tuesday;0;16;partly-cloudy-night;;0;0;0;0;0;0;0
Steinstraße, Moers;2022-07-05 03:00:00 +0200;Tuesday;7;15;partly-cloudy-night;;4;3;7;0;4;3;0
Steinstraße, Moers;2022-07-05 04:00:00 +0200;Tuesday;8;14;partly-cloudy-night;;2;6;8;0;2;6;0
Steinstraße, Moers;2022-07-05 05:00:00 +0200;Tuesday;8;14;partly-cloudy-night;;6;2;8;0;6;2;0
Steinstraße, Moers;2022-07-05 06:00:00 +0200;Tuesday;51;14;partly-cloudy-day;;36;15;50;1;36;14;0
Steinstraße, Moers;2022-07-05 07:00:00 +0200;Tuesday;167;15;partly-cloudy-day;;105;62;163;4;103;60;2
Steinstraße, Moers;2022-07-05 08:00:00 +0200;Tuesday;299;17;partly-cloudy-day;;161;138;279;20;151;128;10
Steinstraße, Moers;2022-07-05 09:00:00 +0200;Tuesday;808;19;partly-cloudy-day;;418;390;776;32;400;376;18
Steinstraße, Moers;2022-07-05 10:00:00 +0200;Tuesday;1482;20;partly-cloudy-day;;798;684;1419;63;757;662;41
Steinstraße, Moers;2022-07-05 11:00:00 +0200;Tuesday;1929;21;partly-cloudy-day;;962;967;1820;109;905;915;57
Steinstraße, Moers;2022-07-05 12:00:00 +0200;Tuesday;1750;23;partly-cloudy-day;;885;865;1669;81;843;826;42
Steinstraße, Moers;2022-07-05 13:00:00 +0200;Tuesday;1603;24;partly-cloudy-day;;794;809;1539;64;763;776;31
Steinstraße, Moers;2022-07-05 14:00:00 +0200;Tuesday;1310;24;partly-cloudy-day;;622;688;1252;58;597;655;25
Steinstraße, Moers;2022-07-05 15:00:00 +0200;Tuesday;1368;24;cloudy;;713;655;1307;61;678;629;35
Steinstraße, Moers;2022-07-05 16:00:00 +0200;Tuesday;1506;22;cloudy;;735;771;1427;79;697;730;38
Steinstraße, Moers;2022-07-05 17:00:00 +0200;Tuesday;1404;23;partly-cloudy-day;;714;690;1361;43;692;669;22
Steinstraße, Moers;2022-07-05 18:00:00 +0200;Tuesday;830;22;cloudy;;450;380;799;31;428;371;22
Steinstraße, Moers;2022-07-05 19:00:00 +0200;Tuesday;321;22;partly-cloudy-day;;149;172;314;7;148;166;1
Steinstraße, Moers;2022-07-05 20:00:00 +0200;Tuesday;154;21;partly-cloudy-day;;85;69;151;3;84;67;1
Steinstraße, Moers;2022-07-05 21:00:00 +0200;Tuesday;106;20;partly-cloudy-day;;49;57;102;4;48;54;1
Steinstraße, Moers;2022-07-05 22:00:00 +0200;Tuesday;95;18;partly-cloudy-night;;39;56;92;3;38;54;1
Steinstraße, Moers;2022-07-05 23:00:00 +0200;Tuesday;28;16;partly-cloudy-night;;12;16;28;0;12;16;0
Steinstraße, Moers;2022-07-06 00:00:00 +0200;Wednesday;15;15;partly-cloudy-night;;10;5;14;1;9;5;1
Steinstraße, Moers;2022-07-06 01:00:00 +0200;Wednesday;12;14;partly-cloudy-night;;1;11;12;0;1;11;0
Steinstraße, Moers;2022-07-06 02:00:00 +0200;Wednesday;2;13;partly-cloudy-night;;1;1;2;0;1;1;0
Steinstraße, Moers;2022-07-06 03:00:00 +0200;Wednesday;2;12;clear-night;;1;1;2;0;1;1;0
Steinstraße, Moers;2022-07-06 04:00:00 +0200;Wednesday;11;11;partly-cloudy-night;;3;8;11;0;3;8;0
Steinstraße, Moers;2022-07-06 05:00:00 +0200;Wednesday;15;10;partly-cloudy-night;;10;5;14;1;10;4;0
Steinstraße, Moers;2022-07-06 06:00:00 +0200;Wednesday;40;10;partly-cloudy-day;;25;15;39;1;24;15;1
Steinstraße, Moers;2022-07-06 07:00:00 +0200;Wednesday;128;11;partly-cloudy-day;;76;52;128;0;76;52;0
Steinstraße, Moers;2022-07-06 08:00:00 +0200;Wednesday;196;14;partly-cloudy-day;;104;92;193;3;102;91;2
Steinstraße, Moers;2022-07-06 09:00:00 +0200;Wednesday;531;15;cloudy;;259;272;517;14;250;267;9
Steinstraße, Moers;2022-07-06 10:00:00 +0200;Wednesday;1057;17;cloudy;;523;534;1016;41;501;515;22
Steinstraße, Moers;2022-07-06 11:00:00 +0200;Wednesday;1307;18;cloudy;;670;637;1265;42;652;613;18
Steinstraße, Moers;2022-07-06 12:00:00 +0200;Wednesday;1500;19;cloudy;;759;741;1443;57;730;713;29
Steinstraße, Moers;2022-07-06 13:00:00 +0200;Wednesday;1371;19;cloudy;;708;663;1317;54;674;643;34
Steinstraße, Moers;2022-07-06 14:00:00 +0200;Wednesday;1451;20;partly-cloudy-day;;726;725;1388;63;699;689;27
Steinstraße, Moers;2022-07-06 15:00:00 +0200;Wednesday;1435;21;cloudy;;754;681;1366;69;715;651;39
Steinstraße, Moers;2022-07-06 16:00:00 +0200;Wednesday;1494;22;cloudy;;743;751;1429;65;706;723;37
Steinstraße, Moers;2022-07-06 17:00:00 +0200;Wednesday;1353;22;partly-cloudy-day;;684;669;1302;51;657;645;27
Steinstraße, Moers;2022-07-06 18:00:00 +0200;Wednesday;965;23;partly-cloudy-day;;489;476;922;43;462;460;27
Steinstraße, Moers;2022-07-06 19:00:00 +0200;Wednesday;371;23;cloudy;;177;194;355;16;165;190;12
Steinstraße, Moers;2022-07-06 20:00:00 +0200;Wednesday;198;22;cloudy;;96;102;188;10;93;95;3
Steinstraße, Moers;2022-07-06 21:00:00 +0200;Wednesday;120;21;cloudy;;57;63;117;3;55;62;2
Steinstraße, Moers;2022-07-06 22:00:00 +0200;Wednesday;126;20;cloudy;;59;67;124;2;58;66;1
Steinstraße, Moers;2022-07-06 23:00:00 +0200;Wednesday;46;19;partly-cloudy-night;;16;30;45;1;16;29;0
Steinstraße, Moers;2022-07-07 00:00:00 +0200;Thursday;16;18;partly-cloudy-night;;10;6;14;2;8;6;2
Steinstraße, Moers;2022-07-07 01:00:00 +0200;Thursday;17;18;partly-cloudy-night;;10;7;17;0;10;7;0
Steinstraße, Moers;2022-07-07 02:00:00 +0200;Thursday;7;18;cloudy;;7;0;7;0;7;0;0
Steinstraße, Moers;2022-07-07 03:00:00 +0200;Thursday;4;17;cloudy;;1;3;3;1;1;2;0
Steinstraße, Moers;2022-07-07 04:00:00 +0200;Thursday;10;17;cloudy;;3;7;10;0;3;7;0
Steinstraße, Moers;2022-07-07 05:00:00 +0200;Thursday;9;17;cloudy;;6;3;9;0;6;3;0
Steinstraße, Moers;2022-07-07 06:00:00 +0200;Thursday;37;17;rain;;20;17;37;0;20;17;0
Steinstraße, Moers;2022-07-07 07:00:00 +0200;Thursday;74;16;rain;;47;27;73;1;47;26;0
Steinstraße, Moers;2022-07-07 08:00:00 +0200;Thursday;212;16;rain;;120;92;204;8;116;88;4
Steinstraße, Moers;2022-07-07 09:00:00 +0200;Thursday;495;16;rain;;255;240;479;16;247;232;8
Steinstraße, Moers;2022-07-07 10:00:00 +0200;Thursday;943;17;cloudy;;464;479;906;37;448;458;16
Steinstraße, Moers;2022-07-07 11:00:00 +0200;Thursday;1106;18;cloudy;;581;525;1067;39;557;510;24
Steinstraße, Moers;2022-07-07 12:00:00 +0200;Thursday;1227;18;cloudy;;618;609;1179;48;586;593;32
Steinstraße, Moers;2022-07-07 13:00:00 +0200;Thursday;1259;19;cloudy;;628;631;1207;52;595;612;33
Steinstraße, Moers;2022-07-07 14:00:00 +0200;Thursday;1131;20;cloudy;;570;561;1104;27;557;547;13
Steinstraße, Moers;2022-07-07 15:00:00 +0200;Thursday;1195;20;cloudy;;570;625;1147;48;545;602;25
Steinstraße, Moers;2022-07-07 16:00:00 +0200;Thursday;1406;21;partly-cloudy-day;;690;716;1342;64;652;690;38
Steinstraße, Moers;2022-07-07 17:00:00 +0200;Thursday;1210;20;partly-cloudy-day;;613;597;1154;56;585;569;28
Steinstraße, Moers;2022-07-07 18:00:00 +0200;Thursday;847;21;partly-cloudy-day;;436;411;813;34;419;394;17
Steinstraße, Moers;2022-07-07 19:00:00 +0200;Thursday;339;20;partly-cloudy-day;;167;172;328;11;163;165;4
Steinstraße, Moers;2022-07-07 20:00:00 +0200;Thursday;178;20;partly-cloudy-day;;76;102;172;6;75;97;1
Steinstraße, Moers;2022-07-07 21:00:00 +0200;Thursday;130;18;partly-cloudy-day;;56;74;128;2;54;74;2
Steinstraße, Moers;2022-07-07 22:00:00 +0200;Thursday;91;16;partly-cloudy-night;;30;61;91;0;30;61;0
Steinstraße, Moers;2022-07-07 23:00:00 +0200;Thursday;55;16;partly-cloudy-night;;26;29;54;1;26;28;0
Steinstraße, Moers;2022-07-08 00:00:00 +0200;Friday;10;15;partly-cloudy-night;;8;2;10;0;8;2;0
Steinstraße, Moers;2022-07-08 01:00:00 +0200;Friday;10;14;partly-cloudy-night;;4;6;10;0;4;6;0
Steinstraße, Moers;2022-07-08 02:00:00 +0200;Friday;5;14;partly-cloudy-night;;4;1;5;0;4;1;0
Steinstraße, Moers;2022-07-08 03:00:00 +0200;Friday;4;13;partly-cloudy-night;;0;4;4;0;0;4;0
Steinstraße, Moers;2022-07-08 04:00:00 +0200;Friday;7;13;partly-cloudy-night;;1;6;7;0;1;6;0
Steinstraße, Moers;2022-07-08 05:00:00 +0200;Friday;15;12;partly-cloudy-night;;11;4;15;0;11;4;0
Steinstraße, Moers;2022-07-08 06:00:00 +0200;Friday;45;12;partly-cloudy-day;;31;14;43;2;30;13;1
Steinstraße, Moers;2022-07-08 07:00:00 +0200;Friday;124;13;partly-cloudy-day;;71;53;123;1;70;53;1
Steinstraße, Moers;2022-07-08 08:00:00 +0200;Friday;358;15;partly-cloudy-day;;184;174;346;12;178;168;6
Steinstraße, Moers;2022-07-08 09:00:00 +0200;Friday;833;16;partly-cloudy-day;;430;403;801;32;416;385;14
Steinstraße, Moers;2022-07-08 10:00:00 +0200;Friday;1484;18;partly-cloudy-day;;790;694;1418;66;750;668;40
Steinstraße, Moers;2022-07-08 11:00:00 +0200;Friday;2010;19;partly-cloudy-day;;1031;979;1907;103;975;932;56
Steinstraße, Moers;2022-07-08 12:00:00 +0200;Friday;1916;20;partly-cloudy-day;;940;976;1839;77;905;934;35
Steinstraße, Moers;2022-07-08 13:00:00 +0200;Friday;1618;21;partly-cloudy-day;;783;835;1566;52;754;812;29
Steinstraße, Moers;2022-07-08 14:00:00 +0200;Friday;1362;22;partly-cloudy-day;;688;674;1304;58;658;646;30
