Lage;Zeitpunkt der Messung;Wochentag;Fußgänger insgesamt;Temperatur in ºc;Wetterlage;Fußgänger insgesamt Richtung Neumarkt;Fußgänger insgesamt Richtung Neuer Wall;Erwachsene;Kinder;Erwachsene Richtung Neumarkt;Erwachsene Richtung Neuer Wall;Kinder Richtung Neumarkt;Kinder Richtung Neuer Wall
Steinstraße, Moers;2022-07-24 03:00:00 +0200;Sunday;6;17;partly-cloudy-night;;1;5;6;0;1;5;0
Steinstraße, Moers;2022-07-24 04:00:00 +0200;Sunday;3;17;clear-night;;1;2;3;0;1;2;0
Steinstraße, Moers;2022-07-24 05:00:00 +0200;Sunday;6;16;clear-night;;4;2;6;0;4;2;0
Steinstraße, Moers;2022-07-24 06:00:00 +0200;Sunday;10;17;partly-cloudy-day;;5;5;10;0;5;5;0
Steinstraße, Moers;2022-07-24 07:00:00 +0200;Sunday;20;17;clear-day;;13;7;20;0;13;7;0
Steinstraße, Moers;2022-07-24 08:00:00 +0200;Sunday;40;19;partly-cloudy-day;;19;21;37;3;16;21;3
Steinstraße, Moers;2022-07-24 09:00:00 +0200;Sunday;65;21;partly-cloudy-day;;38;27;62;3;36;26;2
Steinstraße, Moers;2022-07-24 10:00:00 +0200;Sunday;153;23;clear-day;;91;62;147;6;87;60;4
Steinstraße, Moers;2022-07-24 11:00:00 +0200;Sunday;190;25;clear-day;;103;87;184;6;100;84;3
Steinstraße, Moers;2022-07-24 12:00:00 +0200;Sunday;240;27;clear-day;;133;107;229;11;125;104;8
Steinstraße, Moers;2022-07-24 13:00:00 +0200;Sunday;226;28;partly-cloudy-day;;123;103;219;7;118;101;5
Steinstraße, Moers;2022-07-24 14:00:00 +0200;Sunday;251;29;partly-cloudy-day;;117;134;244;7;113;131;4
Steinstraße, Moers;2022-07-24 15:00:00 +0200;Sunday;254;29;partly-cloudy-day;;147;107;249;5;145;104;2
Steinstraße, Moers;2022-07-24 16:00:00 +0200;Sunday;321;31;partly-cloudy-day;;176;145;313;8;171;142;5
Steinstraße, Moers;2022-07-24 17:00:00 +0200;Sunday;277;31;clear-day;;135;142;266;11;130;136;5
Steinstraße, Moers;2022-07-24 18:00:00 +0200;Sunday;261;32;clear-day;;136;125;242;19;122;120;14
Steinstraße, Moers;2022-07-24 19:00:00 +0200;Sunday;223;32;clear-day;;112;111;214;9;109;105;3
Steinstraße, Moers;2022-07-24 20:00:00 +0200;Sunday;177;31;clear-day;;89;88;173;4;89;84;0
Steinstraße, Moers;2022-07-24 21:00:00 +0200;Sunday;156;29;clear-day;;75;81;153;3;73;80;2
Steinstraße, Moers;2022-07-24 22:00:00 +0200;Sunday;99;27;partly-cloudy-night;;46;53;98;1;46;52;0
Steinstraße, Moers;2022-07-24 23:00:00 +0200;Sunday;32;26;partly-cloudy-night;;12;20;32;0;12;20;0
Steinstraße, Moers;2022-07-25 00:00:00 +0200;Monday;8;25;partly-cloudy-night;;5;3;8;0;5;3;0
Steinstraße, Moers;2022-07-25 01:00:00 +0200;Monday;9;24;partly-cloudy-night;;5;4;9;0;5;4;0
Steinstraße, Moers;2022-07-25 02:00:00 +0200;Monday;3;23;clear-night;;2;1;3;0;2;1;0
Steinstraße, Moers;2022-07-25 03:00:00 +0200;Monday;5;22;clear-night;;1;4;5;0;1;4;0
Steinstraße, Moers;2022-07-25 04:00:00 +0200;Monday;9;21;clear-night;;5;4;9;0;5;4;0
Steinstraße, Moers;2022-07-25 05:00:00 +0200;Monday;21;21;partly-cloudy-night;;11;10;21;0;11;10;0
Steinstraße, Moers;2022-07-25 06:00:00 +0200;Monday;45;21;partly-cloudy-day;;27;18;43;2;27;16;0
Steinstraße, Moers;2022-07-25 07:00:00 +0200;Monday;103;22;partly-cloudy-day;;60;43;100;3;57;43;3
Steinstraße, Moers;2022-07-25 08:00:00 +0200;Monday;242;23;partly-cloudy-day;;142;100;231;11;134;97;8
Steinstraße, Moers;2022-07-25 09:00:00 +0200;Monday;536;25;partly-cloudy-day;;281;255;516;20;272;244;9
Steinstraße, Moers;2022-07-25 10:00:00 +0200;Monday;1039;27;partly-cloudy-day;;505;534;997;42;480;517;25
Steinstraße, Moers;2022-07-25 11:00:00 +0200;Monday;1163;28;partly-cloudy-day;;614;549;1111;52;579;532;35
Steinstraße, Moers;2022-07-25 12:00:00 +0200;Monday;1338;29;partly-cloudy-day;;718;620;1285;53;682;603;36
Steinstraße, Moers;2022-07-25 13:00:00 +0200;Monday;1180;29;partly-cloudy-day;;588;592;1128;52;560;568;28
Steinstraße, Moers;2022-07-25 14:00:00 +0200;Monday;1133;30;partly-cloudy-day;;557;576;1077;56;526;551;31
Steinstraße, Moers;2022-07-25 15:00:00 +0200;Monday;1238;28;partly-cloudy-day;;604;634;1183;55;580;603;24
Steinstraße, Moers;2022-07-25 16:00:00 +0200;Monday;1212;28;partly-cloudy-day;;630;582;1166;46;600;566;30
Steinstraße, Moers;2022-07-25 17:00:00 +0200;Monday;1162;27;cloudy;;554;608;1111;51;528;583;26
Steinstraße, Moers;2022-07-25 18:00:00 +0200;Monday;819;27;cloudy;;469;350;787;32;450;337;19
Steinstraße, Moers;2022-07-25 19:00:00 +0200;Monday;320;26;cloudy;;174;146;315;5;171;144;3
Steinstraße, Moers;2022-07-25 20:00:00 +0200;Monday;191;25;cloudy;;101;90;188;3;99;89;2
Steinstraße, Moers;2022-07-25 21:00:00 +0200;Monday;155;24;cloudy;;67;88;152;3;65;87;2
Steinstraße, Moers;2022-07-25 22:00:00 +0200;Monday;83;22;cloudy;;40;43;83;0;40;43;0
Steinstraße, Moers;2022-07-25 23:00:00 +0200;Monday;26;21;cloudy;;10;16;26;0;10;16;0
Steinstraße, Moers;2022-07-26 00:00:00 +0200;Tuesday;33;20;partly-cloudy-night;;18;15;32;1;17;15;1
Steinstraße, Moers;2022-07-26 01:00:00 +0200;Tuesday;1;19;partly-cloudy-night;;0;1;1;0;0;1;0
Steinstraße, Moers;2022-07-26 02:00:00 +0200;Tuesday;4;19;partly-cloudy-night;;3;1;4;0;3;1;0
Steinstraße, Moers;2022-07-26 03:00:00 +0200;Tuesday;2;19;partly-cloudy-night;;1;1;2;0;1;1;0
Steinstraße, Moers;2022-07-26 04:00:00 +0200;Tuesday;6;18;partly-cloudy-night;;0;6;6;0;0;6;0
Steinstraße, Moers;2022-07-26 05:00:00 +0200;Tuesday;16;17;partly-cloudy-night;;11;5;16;0;11;5;0
Steinstraße, Moers;2022-07-26 06:00:00 +0200;Tuesday;55;17;partly-cloudy-day;;32;23;54;1;32;22;0
Steinstraße, Moers;2022-07-26 07:00:00 +0200;Tuesday;96;17;partly-cloudy-day;;55;41;93;3;53;40;2
Steinstraße, Moers;2022-07-26 08:00:00 +0200;Tuesday;282;17;partly-cloudy-day;;156;126;270;12;150;120;6
Steinstraße, Moers;2022-07-26 09:00:00 +0200;Tuesday;668;18;partly-cloudy-day;;336;332;646;22;322;324;14
Steinstraße, Moers;2022-07-26 10:00:00 +0200;Tuesday;1349;19;partly-cloudy-day;;691;658;1289;60;659;630;32
Steinstraße, Moers;2022-07-26 11:00:00 +0200;Tuesday;1676;21;partly-cloudy-day;;841;835;1610;66;804;806;37
Steinstraße, Moers;2022-07-26 12:00:00 +0200;Tuesday;1574;22;partly-cloudy-day;;760;814;1523;51;728;795;32
Steinstraße, Moers;2022-07-26 13:00:00 +0200;Tuesday;1380;22;partly-cloudy-day;;697;683;1328;52;670;658;27
Steinstraße, Moers;2022-07-26 14:00:00 +0200;Tuesday;1164;21;partly-cloudy-day;;570;594;1125;39;548;577;22
Steinstraße, Moers;2022-07-26 15:00:00 +0200;Tuesday;1458;20;partly-cloudy-day;;742;716;1396;62;706;690;36
Steinstraße, Moers;2022-07-26 16:00:00 +0200;Tuesday;1192;20;cloudy;;612;580;1150;42;591;559;21
Steinstraße, Moers;2022-07-26 17:00:00 +0200;Tuesday;1167;21;cloudy;;551;616;1113;54;524;589;27
Steinstraße, Moers;2022-07-26 18:00:00 +0200;Tuesday;838;21;cloudy;;465;373;812;26;450;362;15
Steinstraße, Moers;2022-07-26 19:00:00 +0200;Tuesday;334;21;partly-cloudy-day;;159;175;328;6;158;170;1
Steinstraße, Moers;2022-07-26 20:00:00 +0200;Tuesday;147;21;cloudy;;62;85;144;3;61;83;1
Steinstraße, Moers;2022-07-26 21:00:00 +0200;Tuesday;87;20;cloudy;;31;56;86;1;31;55;0
Steinstraße, Moers;2022-07-26 22:00:00 +0200;Tuesday;77;19;cloudy;;39;38;77;0;39;38;0
Steinstraße, Moers;2022-07-26 23:00:00 +0200;Tuesday;10;18;cloudy;;7;3;10;0;7;3;0
Steinstraße, Moers;2022-07-27 00:00:00 +0200;Wednesday;16;16;partly-cloudy-night;;3;13;16;0;3;13;0
Steinstraße, Moers;2022-07-27 01:00:00 +0200;Wednesday;26;15;partly-cloudy-night;;11;15;24;2;11;13;0
Steinstraße, Moers;2022-07-27 02:00:00 +0200;Wednesday;8;15;partly-cloudy-night;;5;3;8;0;5;3;0
Steinstraße, Moers;2022-07-27 03:00:00 +0200;Wednesday;7;14;partly-cloudy-night;;1;6;7;0;1;6;0
Steinstraße, Moers;2022-07-27 04:00:00 +0200;Wednesday;13;13;partly-cloudy-night;;3;10;13;0;3;10;0
Steinstraße, Moers;2022-07-27 05:00:00 +0200;Wednesday;8;12;partly-cloudy-night;;5;3;8;0;5;3;0
Steinstraße, Moers;2022-07-27 06:00:00 +0200;Wednesday;61;12;partly-cloudy-day;;31;30;59;2;30;29;1
Steinstraße, Moers;2022-07-27 07:00:00 +0200;Wednesday;121;13;partly-cloudy-day;;60;61;121;0;60;61;0
Steinstraße, Moers;2022-07-27 08:00:00 +0200;Wednesday;258;14;partly-cloudy-day;;125;133;235;23;113;122;12
Steinstraße, Moers;2022-07-27 09:00:00 +0200;Wednesday;526;15;partly-cloudy-day;;271;255;499;27;260;239;11
Steinstraße, Moers;2022-07-27 10:00:00 +0200;Wednesday;1065;17;partly-cloudy-day;;525;540;1016;49;501;515;24
Steinstraße, Moers;2022-07-27 11:00:00 +0200;Wednesday;1377;18;partly-cloudy-day;;719;658;1324;53;692;632;27
Steinstraße, Moers;2022-07-27 12:00:00 +0200;Wednesday;1616;19;partly-cloudy-day;;817;799;1535;81;774;761;43
Steinstraße, Moers;2022-07-27 13:00:00 +0200;Wednesday;1462;20;partly-cloudy-day;;749;713;1420;42;722;698;27
Steinstraße, Moers;2022-07-27 14:00:00 +0200;Wednesday;1456;21;partly-cloudy-day;;740;716;1372;84;691;681;49
Steinstraße, Moers;2022-07-27 15:00:00 +0200;Wednesday;1523;22;partly-cloudy-day;;720;803;1437;86;678;759;42
Steinstraße, Moers;2022-07-27 16:00:00 +0200;Wednesday;1529;22;partly-cloudy-day;;789;740;1440;89;742;698;47
Steinstraße, Moers;2022-07-27 17:00:00 +0200;Wednesday;1223;22;partly-cloudy-day;;601;622;1162;61;569;593;32
Steinstraße, Moers;2022-07-27 18:00:00 +0200;Wednesday;983;22;partly-cloudy-day;;512;471;951;32;493;458;19
Steinstraße, Moers;2022-07-27 19:00:00 +0200;Wednesday;361;22;partly-cloudy-day;;161;200;351;10;156;195;5
Steinstraße, Moers;2022-07-27 20:00:00 +0200;Wednesday;166;21;partly-cloudy-day;;77;89;164;2;75;89;2
Steinstraße, Moers;2022-07-27 21:00:00 +0200;Wednesday;158;20;partly-cloudy-day;;71;87;158;0;71;87;0
Steinstraße, Moers;2022-07-27 22:00:00 +0200;Wednesday;113;18;partly-cloudy-night;;52;61;112;1;52;60;0
Steinstraße, Moers;2022-07-27 23:00:00 +0200;Wednesday;28;17;partly-cloudy-night;;11;17;28;0;11;17;0
Steinstraße, Moers;2022-07-28 00:00:00 +0200;Thursday;25;16;partly-cloudy-night;;16;9;25;0;16;9;0
Steinstraße, Moers;2022-07-28 01:00:00 +0200;Thursday;7;15;partly-cloudy-night;;2;5;7;0;2;5;0
Steinstraße, Moers;2022-07-28 02:00:00 +0200;Thursday;8;15;partly-cloudy-night;;2;6;8;0;2;6;0
Steinstraße, Moers;2022-07-28 03:00:00 +0200;Thursday;5;14;partly-cloudy-night;;2;3;5;0;2;3;0
Steinstraße, Moers;2022-07-28 04:00:00 +0200;Thursday;6;13;partly-cloudy-night;;2;4;6;0;2;4;0
Steinstraße, Moers;2022-07-28 05:00:00 +0200;Thursday;11;13;partly-cloudy-night;;7;4;11;0;7;4;0
Steinstraße, Moers;2022-07-28 06:00:00 +0200;Thursday;39;12;partly-cloudy-day;;25;14;38;1;24;14;1
Steinstraße, Moers;2022-07-28 07:00:00 +0200;Thursday;81;13;partly-cloudy-day;;49;32;80;1;48;32;1
Steinstraße, Moers;2022-07-28 08:00:00 +0200;Thursday;243;14;partly-cloudy-day;;131;112;224;19;122;102;9
Steinstraße, Moers;2022-07-28 09:00:00 +0200;Thursday;582;16;cloudy;;298;284;565;17;293;272;5
Steinstraße, Moers;2022-07-28 10:00:00 +0200;Thursday;1087;18;cloudy;;564;523;1044;43;542;502;22
Steinstraße, Moers;2022-07-28 11:00:00 +0200;Thursday;1367;20;partly-cloudy-day;;661;706;1306;61;629;677;32
Steinstraße, Moers;2022-07-28 12:00:00 +0200;Thursday;1474;21;partly-cloudy-day;;764;710;1422;52;739;683;25
Steinstraße, Moers;2022-07-28 13:00:00 +0200;Thursday;1497;22;partly-cloudy-day;;748;749;1448;49;723;725;25
Steinstraße, Moers;2022-07-28 14:00:00 +0200;Thursday;1377;23;partly-cloudy-day;;719;658;1327;50;686;641;33
Steinstraße, Moers;2022-07-28 15:00:00 +0200;Thursday;1650;24;cloudy;;828;822;1564;86;781;783;47
Steinstraße, Moers;2022-07-28 16:00:00 +0200;Thursday;1659;25;cloudy;;825;834;1576;83;778;798;47
Steinstraße, Moers;2022-07-28 17:00:00 +0200;Thursday;1497;25;cloudy;;756;741;1431;66;716;715;40
Steinstraße, Moers;2022-07-28 18:00:00 +0200;Thursday;983;26;cloudy;;478;505;943;40;461;482;17
Steinstraße, Moers;2022-07-28 19:00:00 +0200;Thursday;363;25;cloudy;;177;186;349;14;166;183;11
Steinstraße, Moers;2022-07-28 20:00:00 +0200;Thursday;215;24;cloudy;;116;99;212;3;114;98;2
Steinstraße, Moers;2022-07-28 21:00:00 +0200;Thursday;140;23;cloudy;;53;87;138;2;53;85;0
Steinstraße, Moers;2022-07-28 22:00:00 +0200;Thursday;77;22;cloudy;;32;45;76;1;32;44;0
Steinstraße, Moers;2022-07-28 23:00:00 +0200;Thursday;47;21;cloudy;;24;23;46;1;24;22;0
Steinstraße, Moers;2022-07-29 00:00:00 +0200;Friday;14;20;cloudy;;10;4;14;0;10;4;0
Steinstraße, Moers;2022-07-29 01:00:00 +0200;Friday;3;20;cloudy;;1;2;3;0;1;2;0
Steinstraße, Moers;2022-07-29 02:00:00 +0200;Friday;5;19;cloudy;;0;5;5;0;0;5;0
Steinstraße, Moers;2022-07-29 03:00:00 +0200;Friday;3;19;cloudy;;1;2;3;0;1;2;0
Steinstraße, Moers;2022-07-29 04:00:00 +0200;Friday;6;18;cloudy;;1;5;6;0;1;5;0
Steinstraße, Moers;2022-07-29 05:00:00 +0200;Friday;12;17;cloudy;;8;4;12;0;8;4;0
Steinstraße, Moers;2022-07-29 06:00:00 +0200;Friday;24;17;cloudy;;15;9;22;2;13;9;2
Steinstraße, Moers;2022-07-29 07:00:00 +0200;Friday;98;17;cloudy;;51;47;96;2;49;47;2
Steinstraße, Moers;2022-07-29 08:00:00 +0200;Friday;244;17;partly-cloudy-day;;135;109;240;4;133;107;2
Steinstraße, Moers;2022-07-29 09:00:00 +0200;Friday;556;18;partly-cloudy-day;;291;265;542;14;283;259;8
Steinstraße, Moers;2022-07-29 10:00:00 +0200;Friday;986;20;partly-cloudy-day;;503;483;952;34;488;464;15
Steinstraße, Moers;2022-07-29 11:00:00 +0200;Friday;1613;22;partly-cloudy-day;;835;778;1566;47;806;760;29
Steinstraße, Moers;2022-07-29 12:00:00 +0200;Friday;1774;23;partly-cloudy-day;;852;922;1733;41;831;902;21
Steinstraße, Moers;2022-07-29 13:00:00 +0200;Friday;1464;24;partly-cloudy-day;;698;766;1411;53;677;734;21
Steinstraße, Moers;2022-07-29 14:00:00 +0200;Friday;1347;25;cloudy;;683;664;1288;59;649;639;34
Steinstraße, Moers;2022-07-29 15:00:00 +0200;Friday;1474;26;partly-cloudy-day;;771;703;1400;74;723;677;48
Steinstraße, Moers;2022-07-29 16:00:00 +0200;Friday;1619;27;partly-cloudy-day;;783;836;1540;79;747;793;36
Steinstraße, Moers;2022-07-29 17:00:00 +0200;Friday;1400;26;partly-cloudy-day;;710;690;1334;66;678;656;32
Steinstraße, Moers;2022-07-29 18:00:00 +0200;Friday;1042;26;cloudy;;542;500;1002;40;520;482;22
Steinstraße, Moers;2022-07-29 19:00:00 +0200;Friday;428;26;cloudy;;220;208;417;11;212;205;8
Steinstraße, Moers;2022-07-29 20:00:00 +0200;Friday;264;24;partly-cloudy-day;;153;111;261;3;151;110;2
Steinstraße, Moers;2022-07-29 21:00:00 +0200;Friday;242;22;cloudy;;118;124;240;2;118;122;0
Steinstraße, Moers;2022-07-29 22:00:00 +0200;Friday;135;21;partly-cloudy-night;;54;81;134;1;53;81;1
Steinstraße, Moers;2022-07-29 23:00:00 +0200;Friday;120;20;partly-cloudy-night;;41;79;119;1;41;78;0
Steinstraße, Moers;2022-07-30 00:00:00 +0200;Saturday;26;18;clear-night;;11;15;26;0;11;15;0
Steinstraße, Moers;2022-07-30 01:00:00 +0200;Saturday;17;17;clear-night;;6;11;17;0;6;11;0
Steinstraße, Moers;2022-07-30 02:00:00 +0200;Saturday;9;17;clear-night;;3;6;9;0;3;6;0
Steinstraße, Moers;2022-07-30 03:00:00 +0200;Saturday;2;16;partly-cloudy-night;;1;1;2;0;1;1;0
Steinstraße, Moers;2022-07-30 04:00:00 +0200;Saturday;7;15;partly-cloudy-night;;2;5;7;0;2;5;0
Steinstraße, Moers;2022-07-30 05:00:00 +0200;Saturday;9;14;clear-night;;1;8;8;1;1;7;0
Steinstraße, Moers;2022-07-30 06:00:00 +0200;Saturday;24;14;clear-night;;20;4;23;1;19;4;1
Steinstraße, Moers;2022-07-30 07:00:00 +0200;Saturday;25;14;partly-cloudy-day;;11;14;25;0;11;14;0
Steinstraße, Moers;2022-07-30 08:00:00 +0200;Saturday;92;16;partly-cloudy-day;;52;40;88;4;50;38;2
Steinstraße, Moers;2022-07-30 09:00:00 +0200;Saturday;380;18;partly-cloudy-day;;201;179;358;22;189;169;12
Steinstraße, Moers;2022-07-30 10:00:00 +0200;Saturday;993;20;clear-day;;501;492;957;36;477;480;24
Steinstraße, Moers;2022-07-30 11:00:00 +0200;Saturday;1652;22;clear-day;;857;795;1600;52;833;767;24
Steinstraße, Moers;2022-07-30 12:00:00 +0200;Saturday;2144;24;clear-day;;1146;998;2055;89;1092;963;54
Steinstraße, Moers;2022-07-30 13:00:00 +0200;Saturday;2133;25;partly-cloudy-day;;1085;1048;2053;80;1044;1009;41
Steinstraße, Moers;2022-07-30 14:00:00 +0200;Saturday;1939;26;partly-cloudy-day;;988;951;1878;61;959;919;29
Steinstraße, Moers;2022-07-30 15:00:00 +0200;Saturday;1778;26;partly-cloudy-day;;888;890;1710;68;852;858;36
Steinstraße, Moers;2022-07-30 16:00:00 +0200;Saturday;1579;27;partly-cloudy-day;;743;836;1508;71;702;806;41
Steinstraße, Moers;2022-07-30 17:00:00 +0200;Saturday;1382;26;partly-cloudy-day;;738;644;1307;75;698;609;40
Steinstraße, Moers;2022-07-30 18:00:00 +0200;Saturday;746;26;partly-cloudy-day;;393;353;708;38;377;331;16
Steinstraße, Moers;2022-07-30 19:00:00 +0200;Saturday;351;26;cloudy;;162;189;338;13;159;179;3
Steinstraße, Moers;2022-07-30 20:00:00 +0200;Saturday;284;26;partly-cloudy-day;;147;137;275;9;143;132;4
Steinstraße, Moers;2022-07-30 21:00:00 +0200;Saturday;196;24;partly-cloudy-day;;90;106;195;1;90;105;0
Steinstraße, Moers;2022-07-30 22:00:00 +0200;Saturday;170;23;cloudy;;70;100;168;2;69;99;1
Steinstraße, Moers;2022-07-30 23:00:00 +0200;Saturday;125;22;cloudy;;44;81;125;0;44;81;0
Steinstraße, Moers;2022-07-31 00:00:00 +0200;Sunday;58;21;cloudy;;31;27;57;1;30;27;1
Steinstraße, Moers;2022-07-31 01:00:00 +0200;Sunday;42;20;cloudy;;14;28;42;0;14;28;0
Steinstraße, Moers;2022-07-31 02:00:00 +0200;Sunday;10;19;cloudy;;6;4;10;0;6;4;0
Steinstraße, Moers;2022-07-31 03:00:00 +0200;Sunday;3;19;cloudy;;1;2;3;0;1;2;0
Steinstraße, Moers;2022-07-31 04:00:00 +0200;Sunday;2;18;cloudy;;0;2;2;0;0;2;0
Steinstraße, Moers;2022-07-31 05:00:00 +0200;Sunday;1;18;cloudy;;0;1;1;0;0;1;0
Steinstraße, Moers;2022-07-31 06:00:00 +0200;Sunday;14;18;cloudy;;4;10;14;0;4;10;0
Steinstraße, Moers;2022-07-31 07:00:00 +0200;Sunday;16;19;partly-cloudy-day;;7;9;15;1;7;8;0
Steinstraße, Moers;2022-07-31 08:00:00 +0200;Sunday;40;19;partly-cloudy-day;;19;21;40;0;19;21;0
Steinstraße, Moers;2022-07-31 09:00:00 +0200;Sunday;76;20;partly-cloudy-day;;43;33;71;5;41;30;2
Steinstraße, Moers;2022-07-31 10:00:00 +0200;Sunday;135;21;cloudy;;87;48;126;9;79;47;8
Steinstraße, Moers;2022-07-31 11:00:00 +0200;Sunday;172;22;cloudy;;81;91;164;8;78;86;3
Steinstraße, Moers;2022-07-31 12:00:00 +0200;Sunday;225;23;partly-cloudy-day;;130;95;220;5;128;92;2
Steinstraße, Moers;2022-07-31 13:00:00 +0200;Sunday;267;25;cloudy;;122;145;260;7;119;141;3
Steinstraße, Moers;2022-07-31 14:00:00 +0200;Sunday;317;27;cloudy;;145;172;302;15;140;162;5
Steinstraße, Moers;2022-07-31 15:00:00 +0200;Sunday;421;26;cloudy;;247;174;395;26;231;164;16
Steinstraße, Moers;2022-07-31 16:00:00 +0200;Sunday;401;26;cloudy;;194;207;384;17;182;202;12
Steinstraße, Moers;2022-07-31 17:00:00 +0200;Sunday;297;25;cloudy;;136;161;279;18;131;148;5
Steinstraße, Moers;2022-07-31 18:00:00 +0200;Sunday;153;24;cloudy;;77;76;149;4;74;75;3
Steinstraße, Moers;2022-07-31 19:00:00 +0200;Sunday;121;23;cloudy;;35;86;117;4;34;83;1
Steinstraße, Moers;2022-07-31 20:00:00 +0200;Sunday;89;22;cloudy;;39;50;84;5;37;47;2
Steinstraße, Moers;2022-07-31 21:00:00 +0200;Sunday;111;21;rain;;67;44;107;4;64;43;3
Steinstraße, Moers;2022-07-31 22:00:00 +0200;Sunday;75;20;cloudy;;43;32;75;0;43;32;0
Steinstraße, Moers;2022-07-31 23:00:00 +0200;Sunday;31;20;cloudy;;14;17;30;1;13;17;1
